count,hate_count,offensive_count,neither,label,tweet
3,1,2,0,Offensive Language,i dont mind gay people but the flamboyant hey look at me ima faggot kinda gays annoy me bruh just play wit ya booty in peace ion care
3,0,3,0,Offensive Language,i dont say fuck bitches get money because i love em both
3,0,3,0,Offensive Language,i dont think ive ever seen a fight on the real world i mean a word fight yeah tons of times but damn that bitch swung
3,0,1,2,Neutral,i dont understand rich people who dress like trash
3,0,3,0,Offensive Language,i drag a bitch by her hair captain caveman nnn
6,0,6,0,Offensive Language,i dream about having twin girls a lot yea karma i know its you bitch
3,0,3,0,Offensive Language,i dress how i feel if i felt like a bitch id dress like one
3,0,3,0,Offensive Language,i drive by and them bitches waive but girl i cant stop
3,0,3,0,Offensive Language,i eat generic oreos baller with a budget bitch
3,0,3,0,Offensive Language,i eats the pussy
3,0,3,0,Offensive Language,i fear no niggah i trust no bitchhh
3,0,3,0,Offensive Language,i feel bad for all you bitches that have never been to disney world
3,0,3,0,Offensive Language,i feel bad for her nicca tho  ya girl a hoe my nicca
3,0,2,1,Offensive Language,i feel bad having this info but at the same time  karmas a bitch
3,0,2,1,Offensive Language,i feel every song i hear is a soundtrack to my life for  relationship  against another keep in mind the last song was pussy control
3,0,3,0,Offensive Language,i feel like i got bitch slapped by karma
4,0,4,0,Offensive Language,i feel like i should be sad and all that pussy shit but i am just so pissed right now idk what im feeling
3,0,3,0,Offensive Language,i feel like a bad bitch when i wear my rhinestoned pocket jeans
3,0,3,0,Offensive Language,i feel like a bitch that just got her heartbroken a day before her wedding
3,0,3,0,Offensive Language,i feel like a swag fag w this shirt lmao
3,0,3,0,Offensive Language,i feel like apart of the in crowd like yes bitch lets indirectly talk shit
3,1,2,0,Offensive Language,i feel like its gon be a homo revalution round dis bitch deez niggas expandin
3,0,3,0,Offensive Language,i feel like slapping a bitch
6,0,6,0,Offensive Language,i feel like that niggah pac these bitches set me up
3,0,3,0,Offensive Language,i feel like this hoe owe me something
3,0,3,0,Offensive Language,i feel so alone i miss my wife so much i hate the white trash who raped and killed her and our daughters
3,0,3,0,Offensive Language,i feel sorry fo niggas dat gtta make up shit to lie about i would hate to have to think that fuckin muchbitch
3,2,1,0,Hate Speech,i feel sorry for mexican and asian niggas they got the worse shaped bitches on earth
3,0,3,0,Offensive Language,i feel the sorry for the nice people in this world because theyre actually the solution its all you hoes and assholes thats the problem
3,0,0,3,Neutral,i feel utterly retarded thanks big brother
3,0,3,0,Offensive Language,i fell in love wit my side bitch crazy thing she wasnt even my bitch
3,0,3,0,Offensive Language,i fight for what i love but you make something of bitches i think nothing of
3,0,3,0,Offensive Language,i figured that if hoes wanna play games fuck em and leave em
3,0,3,0,Offensive Language,i find a new song i like and play that hoe way more times than i should lol
3,0,3,0,Offensive Language,i find it funny asf how people will try and tell you how you should live your life like bitch stay in my shadows thank you lol
3,0,0,3,Neutral,i find it amusing that senator  is an anchor baby lmao
3,0,3,0,Offensive Language,i find it hard to believe ceelo raping hoes its too easy to get them panties off when you successful
3,0,3,0,Offensive Language,i fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe
3,0,3,0,Offensive Language,i flipped dat pacc said fucc a bitch n went and did it again
3,0,3,0,Offensive Language,i follow sum bush ass bitches on here
3,2,1,0,Hate Speech,i forgot how white trash texarkana was well it is arkansas so
3,0,3,0,Offensive Language,i found the boom boom boom waaaaay ho girl how the fuck does someone sing for  years and not progress at all
3,0,0,3,Neutral,i found your arm in that trash receptacle and your leg in the mud down by that streamyou should consider keeping better track of your limbs
3,0,0,3,Neutral,i from the planet of apes king kong clips
3,0,3,0,Offensive Language,i fuck alien bitches demon and angel bitches a couple of centaur bitches got really drunk and fucked a dragon chick a couple timesughhh
3,0,3,0,Offensive Language,i fuck bad bitches to stacy lattisaw why you niggas balls blue like an avatar
3,0,3,0,Offensive Language,i fuck bitches  better watch yah hoe
3,0,3,0,Offensive Language,i fuck with lux and his knowledge but mooks presence delivery is connecting more to the people crazy
3,0,3,0,Offensive Language,i fucked the bitch i used to dream about and coulda died when i came from disbelief nah i dont wish to speak on her name that shit is weak
6,0,6,0,Offensive Language,i fucked the shit out yo bitch yesterday til she couldnt stand straight she called me earlier asking could she come and get a replay
3,0,3,0,Offensive Language,"i fucked your little sister last night
the pussy was right 
the pussy was tight"
3,0,3,0,Offensive Language,i fuckedd your bitch than gave her a snack pack
6,1,5,0,Offensive Language,i fuckin hate this bitches voice omg
3,1,2,0,Offensive Language,i fucking hate this fucking neighborhood these fuckin bitches have someone over everyday yane
3,2,1,0,Hate Speech,i fucking hate you niggers bruh
3,0,3,0,Offensive Language,i gain a few pounds a bitch look thickkkkkk
3,1,2,0,Offensive Language,i gassss on these niggas i got gas for all these hoes
3,0,3,0,Offensive Language,i gave my aunt my tupac greatest hits cd  that bitch is lucky i love my tupac cd
3,0,1,2,Neutral,i get a  pound bag of dawg for the mutts
3,0,3,0,Offensive Language,i get bitches on tinder
6,0,6,0,Offensive Language,i get gwop now that bitch remember me
3,0,3,0,Offensive Language,i get more nudes than all you bitches
3,0,3,0,Offensive Language,i get so deep in that pussy i touch the back of her soul
3,0,3,0,Offensive Language,i give my niggas hope and sell these bitches dreams
3,0,3,0,Offensive Language,i give off the selfish little bitch vibe but if you get to actually know me i tend to put others before myself
3,0,3,0,Offensive Language,i gonna start unfollowing angry bitches shit is mad depressing
3,0,3,0,Offensive Language,i got  of rain yesterday including the bird shit in my gauge
3,0,3,0,Offensive Language,i got  bitches if them bitches snitching then finger itchin shot em the kitchen makem wash the dishes
3,0,3,0,Offensive Language,i got  as amp a b on my progress report amp i still be touchin bands  bitch get like me
6,0,6,0,Offensive Language,"i got  problems and a bitch aint one
shes all  i think i need a sub machine gun gratata"
3,0,3,0,Offensive Language,i got  problems but a bitch aint
3,0,2,1,Offensive Language,i got  problems but a bitch aint one
3,1,2,0,Offensive Language,i got  problems but a bitch aint one shes all  of em i need a michane gun
3,0,3,0,Offensive Language,i got  problems but a pussy ass bitch aint one
3,0,3,0,Offensive Language,i got california love fuckin bitches to that pop shit
3,0,3,0,Offensive Language,i got iss friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it
3,0,3,0,Offensive Language,i got a lambo  doors  seater  hoes yokohamas no vogues man that bitch beautiful
3,1,2,0,Offensive Language,i got a spanish bitch her name nina paranoid
3,0,3,0,Offensive Language,i got a cousin thats rollin  got a bitch in tha hoovers
3,0,3,0,Offensive Language,i got a gang of old ass drafts all trash
3,0,3,0,Offensive Language,i got a main bitch i got new hoe love my ak but i got my
3,0,3,0,Offensive Language,i got a measly  followers on instagram thats probably why these bitches aint takin me serious
3,0,3,0,Offensive Language,i got a missed call from your bitch
3,0,3,0,Offensive Language,i got a something that pays me  hunnit every week  only real bitches kno how to manage money
3,0,3,0,Offensive Language,i got a surprise for you bitches
3,0,3,0,Offensive Language,i got a thick ass neck tho   or  on these hoes cant zip my half zip fleece out this bitch
3,0,0,3,Neutral,i got a uncle through marriage dude got hips like big momma i swear all the lil kids mock his walk and he dont even know it
3,0,3,0,Offensive Language,i got ass cheeks on my white tee all these hoes keep grindin on me
3,0,3,0,Offensive Language,i got bad bitches on stand by
6,1,5,0,Offensive Language,i got bitches geekin sneaking cocaina cross the customs
3,0,3,0,Offensive Language,i got bitches nervous like virgins flirtin wit uncle mervin
3,1,2,0,Offensive Language,"i got bitches on my dick

they just aint here yet nigga"
3,0,3,0,Offensive Language,i got bitches tho thats all i got
3,1,0,2,Neutral,i got dirty birds hey shoot like larry bird hey
6,0,6,0,Offensive Language,i got every reason to feel like im that bitch
3,0,3,0,Offensive Language,i got good credit so my bitch credit gotta match mine
3,0,3,0,Offensive Language,i got hella hoes
3,0,3,0,Offensive Language,i got hoes i got fuckin hoes i got fuckin hoes
3,0,3,0,Offensive Language,i got hoes in different area codes
3,0,3,0,Offensive Language,i got hoes i got hoes i got hoes i got hoes
3,0,3,0,Offensive Language,i got lean i got work i got bands my nigguh
3,0,3,0,Offensive Language,i got money and hoes money and hoes
3,0,3,0,Offensive Language,i got more private tracks than public on my soundcloud i needa finish these joints so i can sick em on yall hoes
3,0,3,0,Offensive Language,i got more trust in drugs then these dumb ass bitches
3,0,3,0,Offensive Language,i got my dawg norris some blue flames for his bday dat bitch couldnt even drink it but u no pop alcoholic ass downed it
6,0,0,6,Neutral,i got my eyes on this red bone
3,0,3,0,Offensive Language,i got my mind on my money all i needs a bad bitch so i can ride round the city and spend this cash with
3,0,3,0,Offensive Language,i got my own legacy bitches fuck yall legacy
3,0,3,0,Offensive Language,i got my own rhythm and stroke patterns when im bout to nut be still bitch
6,0,6,0,Offensive Language,i got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl
3,0,3,0,Offensive Language,i got no pic up lines i stay on my grind i tell a bitch all the time bitch get in my car  i got my  ridin on dayton spokes
6,0,6,0,Offensive Language,i got no respect for hoe shit
3,0,3,0,Offensive Language,"i got so many horses  all the hoes say that its gorgeous  

in tha air dats where my doors issssss"
3,0,3,0,Offensive Language,i got some bitch ass coworkers i stay late every day last week i dont complain about them mfs they stay late they send emails that i left
3,0,3,0,Offensive Language,i got some lightskin pussy one time and the bitch damn near had me bout to propose
6,0,6,0,Offensive Language,i got some yard work i need doneyou got me rt  control your excitement sir  lets gooooo teena bitch
3,0,3,0,Offensive Language,i got something for your ass keep thinking im pussy
3,0,3,0,Offensive Language,i got soo many funny pictures from yesterday  bitches was fucced
3,0,3,0,Offensive Language,i got the streets in a head lock i got yo bitch in a leg lock
3,0,3,0,Offensive Language,i got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops
